Source Address,Source Port,Port Name,Destination Address,Destination Port,Port Name,VPC Name
10.199.153.46,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.131.176,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.161.6.32,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.152.174,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.152.164,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.181.97,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.194.56,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.207.67.139,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.201.99.66,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.221.12.238,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.221.12.125,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.152.153,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.77.139,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
172.16.41.156,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.207.179.195,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.210.169,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.181.133,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.194.34,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.180.96,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.153.0,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.180.53,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.207.67.142,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.180.44,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.77.69,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.194.25,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.153.17,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.221.12.235,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
172.16.41.101,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.152.202,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.208.2.146,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.207.67.138,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.19.127,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.152.187,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.221.12.181,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.99.129,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.184.115,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.152.159,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
172.24.120.98,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.152.141,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.194.33,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.180.145,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.153.49,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.19.140,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.153.65,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.180.84,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.77.95,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.77.131,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.161.6.44,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.181.4,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.181.42,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.208.66.160,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.153.16,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.194.46,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.180.66,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.161.6.21,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.221.12.234,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.221.12.186,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.153.189,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.152.207,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.180.238,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.180.43,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.152.177,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.207.179.165,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.208.131,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.201.160.101,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.131.115,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.180.34,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.153.193,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.131.126,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.76.116,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.153.19,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.74.34.103,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.153.95,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.152.147,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.180.232,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.152.137,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.150.50.141,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.19.139,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.77.80,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.194.76.116,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.99.127,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.180.105,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.152.178,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.153.64,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.184.117,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.99.128,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.77.76,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.153.12,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.153.21,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
172.24.38.109,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.152.208,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.194.42,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.152.242,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.153.74,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.207.179.177,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.180.172,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.153.192,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.180.89,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.181.2,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.76.207,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.180.117,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.117.7.45,55876.0,unkown,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
172.24.121.140,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.131.139,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.152.238,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.131.140,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.200.2.114,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.152.249,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.181.158,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.99.149,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.153.62,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.180.200,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.161.6.24,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.99.136,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.201.99.65,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.180.32,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.153.6,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.207.67.134,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.208.51.131,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.181.1,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.180.213,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.194.57,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
172.24.146.111,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.194.36,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.221.12.126,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.141.202.164,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.99.153,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.221.12.192,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.221.12.153,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.207.179.186,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.210.163,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.208.148.114,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.218.193.120,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.210.162.114,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.244.201.102,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.153.69,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.2.97.25,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.180.125,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
172.24.146.116,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.207.179.199,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.181.6,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.210.176,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.201.99.47,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.208.2.116,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.152.228,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.153.54,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.153.77,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.180.90,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.152.222,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.181.154,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.131.112,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.152.170,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.207.179.185,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.180.235,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.153.63,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.180.160,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.141.137.103,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.180.174,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.180.191,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
172.16.41.111,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
172.21.8.130,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.77.129,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.180.77,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.221.12.228,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.243.116,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.153.106,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.221.12.205,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.201.99.33,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.153.23,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.221.12.214,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.194.58,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.194.49,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.210.154.112,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.208.66.136,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.208.162.111,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.153.81,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.2.193.118,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.208.66.145,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
172.24.146.120,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.208.51.132,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.99.140,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.152.157,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.99.159,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.152.143,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.221.12.161,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.77.74,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.180.142,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.180.63,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
172.24.121.141,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.153.14,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.77.124,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.208.2.125,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.201.99.56,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.161.6.38,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.180.124,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.201.99.82,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.150.50.134,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.198.181.85,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.221.80.138,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.152.134,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.19.133,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.205.194.26,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.199.19.115,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.194.76.114,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.221.12.200,123.0,Network Time Protocol,10.249.0.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.0.96.170,52960.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.70.24.108,51865.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.159.50.250,52250.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.159.53.118,59728.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.70.15.36,62428.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.207.128.120,53436.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.0.96.183,65368.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.199.145.114,58755.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.211.0.116,62771.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.0.96.177,50041.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.159.52.36,51133.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.70.140.118,53264.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.159.53.145,57721.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.70.155.227,54888.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.21.180.55,49834.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.70.61.171,62731.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.207.184.219,58012.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.198.112.154,62605.0,unkown,10.249.1.122,81.0,HOSTS2 Name Server / Bagle-AZ worm / Win32.Rbot worm,['10.0.0.0/8']
10.70.30.157,63005.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.159.53.196,52161.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.70.144.180,60051.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.21.180.20,57762.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.0.96.178,61908.0,unkown,10.249.1.122,81.0,HOSTS2 Name Server / Bagle-AZ worm / Win32.Rbot worm,['10.0.0.0/8']
10.207.177.153,58874.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.70.153.158,60366.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.70.5.20,51362.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.198.184.204,49763.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.198.248.111,55504.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.74.46.167,59417.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.158.67.91,60688.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.0.96.80,51836.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.70.17.135,58906.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.0.96.83,50679.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.208.232.113,61412.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.245.47.162,80.0,World Wide Web HTTP,10.249.0.145,57830.0,unkown,['10.0.0.0/8']
10.150.12.252,161.0,SNMP,10.249.0.27,62254.0,unkown,['10.0.0.0/8']
10.159.57.6,161.0,SNMP,10.249.0.27,50911.0,unkown,['10.0.0.0/8']
10.162.12.16,161.0,SNMP,10.249.0.27,62259.0,unkown,['10.0.0.0/8']
10.244.201.90,123.0,Network Time Protocol,10.249.1.21,123.0,Network Time Protocol,['10.0.0.0/8']
10.70.151.36,59908.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.0.96.94,59897.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.0.96.187,56178.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.70.13.29,49840.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.159.51.40,54711.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.0.96.162,59465.0,unkown,10.249.1.122,81.0,HOSTS2 Name Server / Bagle-AZ worm / Win32.Rbot worm,['10.0.0.0/8']
10.0.96.118,60983.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.159.51.87,58631.0,unkown,10.249.1.122,81.0,HOSTS2 Name Server / Bagle-AZ worm / Win32.Rbot worm,['10.0.0.0/8']
10.0.96.69,59478.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.0.96.38,49338.0,unkown,10.249.1.122,81.0,HOSTS2 Name Server / Bagle-AZ worm / Win32.Rbot worm,['10.0.0.0/8']
10.0.96.185,55125.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.70.4.76,50626.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.0.96.67,50363.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.70.53.245,63118.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.199.145.2,52200.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
10.208.64.189,55574.0,unkown,10.249.1.122,445.0,Microsoft-DS,['10.0.0.0/8']
